cod.munic;latitude;longitude
4106407;-23.181;-50.647
4106456;-26.228;-52.032
4106506;-25.98;-52.568
4106555;-24.101;-52.12
4106571;-25.616;-53.128
4106605;-23.785;-53.073
4106704;-22.962;-52.161
4106803;-26.017;-51.347
4106852;-24.013;-51.459
4106902;-25.428;-49.273
4107009;-24.033;-50.458
4107108;-22.656;-52.86
4107124;-25.043;-52.68
4107157;-24.943;-54.103
4107207;-25.734;-53.057
4107256;-23.381;-53.292
4107306;-23.556;-52.218
4107405;-25.942;-53.164
4107504;-23.797;-52.269
4107520;-23.724;-53.811
4107538;-24.704;-54.234
4107546;-25.424;-52.836
4107553;-24.1;-52.623
4107603;-24.001;-51.32
4107652;-25.658;-49.308
4107702;-23.916;-51.979
4107736;-25.413;-50.548
4107751;-23.849;-50.403
4107801;-23.317;-52.304
4107850;-26.257;-53.307
4107900;-23.599;-52.081
4108007;-22.863;-51.387
4108106;-23.087;-51.954
4108205;-24.293;-53.313
4108304;-25.548;-54.588
4108320;-24.066;-53.848
4108403;-26.081;-53.055
4108452;-25.737;-52.119
4108502;-26.428;-51.316
4108551;-24.177;-51.924
4108601;-24.185;-53.028
4108650;-25.195;-51.993
4108700;-24.146;-51.506
4108809;-24.08;-54.256
4108908;-22.934;-52.686
4108957;-25.191;-50.805
4109005;-23.516;-50.04
4109104;-23.343;-52.779
4109203;-22.973;-51.65
4109302;-25.101;-52.878
4109401;-25.395;-51.458
4109500;-25.307;-48.329
4109609;-25.883;-48.575
4109658;-26.141;-52.387
4109708;-23.849;-50.188
4109757;-25.106;-53.012
4109807;-23.269;-51.048
4109906;-23.396;-53.614
4110003;-23.197;-51.828
4110052;-24.717;-53.084
4110078;-24.445;-50.761
4110102;-25.23;-50.604
4110201;-25.571;-51.079
4110300;-22.749;-52.198
4110409;-23.476;-52.696
4110508;-25.024;-50.584
4110607;-24.003;-53.704
4110656;-24.428;-53.355
4110706;-25.467;-50.651
4110805;-24.424;-52.106
4110904;-22.618;-51.966
4110953;-25.137;-54.302
4111001;-23.018;-50.406
4111100;-23.661;-51.99
4111209;-25.965;-52.816
4111258;-25.22;-49.348
4111308;-22.731;-52.887
4111407;-25.011;-50.859
4111506;-24.248;-51.685
4111555;-23.409;-53.369
4111605;-23.619;-52.221
4111704;-23.743;-50.076
4111803;-23.161;-49.969
4111902;-23.113;-51.532
4112009;-24.251;-49.706
4112108;-23.603;-51.643
4112207;-24.142;-52.782
4112306;-23.813;-50.139
4112405;-23.47;-52.553
4112504;-24.179;-51.692
4112603;-22.549;-52.061
4112702;-23.254;-50.98
4112751;-24.385;-53.388
4112801;-23.499;-49.905
4112900;-23.437;-50.248
4112959;-24.42;-52.843
4113007;-23.621;-52.469
4113106;-23.817;-51.668
4113205;-25.77;-49.716
4113254;-24.887;-52.469
4113304;-25.408;-52.416
4113403;-23.08;-50.751
4113429;-24.109;-51.653
4113452;-25.26;-53.576
4113502;-22.923;-53.137
4113601;-23.008;-51.951
4113700;-23.31;-51.163
4113734;-24.286;-52.276
4113759;-24.079;-51.738
4113809;-22.755;-51.657
4113908;-25.878;-50.821
4114005;-24.319;-52.53
4114104;-23.347;-52.095
4114203;-23.548;-51.671
4114302;-25.779;-49.326
4114351;-26.144;-53.311
4114401;-25.941;-52.176
4114500;-24.516;-51.668
4114609;-24.556;-54.057
4114708;-23.616;-53.205
4114807;-23.485;-51.792
4114906;-23.745;-51.308
4115002;-22.736;-53.04
4115101;-24.002;-53.146
4115200;-23.425;-51.939
4115309;-26.355;-52.559
4115358;-24.418;-53.83
4115408;-26.149;-53.026
4115457;-25.113;-52.254
4115507;-23.706;-51.639
4115606;-25.241;-53.996
4115705;-25.818;-48.543
4115739;-24.705;-52.146
4115754;-23.901;-51.229
4115804;-25.295;-54.094
4115853;-24.454;-54.162
4115903;-23.258;-52.776
4116000;-22.966;-51.455
4116059;-25.092;-54.248
4116109;-24.062;-53.007
4116208;-25.477;-48.834
4116307;-23.148;-51.774
4116406;-22.914;-51.794
4116505;-23.177;-52.602
4116604;-23.331;-50.718
4116703;-24.529;-53.256
4116802;-24.673;-52.569
4116901;-23.184;-52.205
4116950;-25.907;-53.263
4117008;-23.432;-50.564
4117057;-25.307;-52.541
4117107;-22.766;-52.985
4117206;-23.472;-53.089
4117214;-23.597;-50.724
4117222;-24.466;-53.953
4117255;-25.633;-53.347
4117271;-24.438;-51.945
4117297;-23.764;-51.507
4117305;-24.208;-50.949
4117404;-23.405;-52.199
4117453;-24.805;-53.903
4117503;-23.458;-52.049
4117602;-26.484;-51.991
4117701;-25.429;-50.006
4117800;-24.893;-52.203
4117909;-24.284;-53.84
4118006;-23.281;-52.602
4118105;-22.93;-52.151
4118204;-25.52;-48.509
4118303;-22.634;-52.098
4118402;-23.073;-52.465
4118451;-24.626;-54.225
4118501;-26.229;-52.671
4118600;-26.208;-50.938
4118709;-26.04;-50.836
4118808;-23.913;-52.343
4118857;-23.896;-53.41
4118907;-23.805;-53.684
4119004;-25.824;-53.74
4119103;-26.098;-49.429
4119152;-25.445;-49.193
4119202;-23.793;-50.056
4119251;-26.03;-53.483
4119301;-25.696;-51.66
4119400;-24.526;-49.949
4119509;-25.442;-49.063
4119608;-24.757;-51.761
4119657;-23.231;-51.586
4119707;-23.007;-52.914
4119806;-25.716;-53.766
4119905;-25.095;-50.162
4119954;-25.674;-48.511
4120002;-22.756;-51.379
4120101;-25.545;-49.89
4120150;-25.547;-52.408
4120200;-22.772;-53.267
4120309;-26.161;-51.232
4120333;-23.039;-51.442
4120358;-26.02;-53.74
4120408;-23.278;-52.152
4120507;-22.851;-51.028
4120606;-25.213;-50.978
4120655;-24.279;-53.076
4120705;-23.567;-49.914
4120804;-25.366;-49.077
4120853;-24.575;-53.977
4120903;-25.45;-52.908
4121000;-23.084;-53.484
4121109;-23.852;-52.13
4121208;-25.872;-49.498
4121257;-25.12;-54.025
4121307;-23.07;-50.913
4121356;-24.307;-52.954
4121406;-25.767;-53.527
4121505;-25.621;-50.693
4121604;-26.158;-52.969
4121703;-24.65;-50.851
4121752;-25.839;-52.028
4121802;-23.194;-49.758
4121901;-23.408;-50.357
4122008;-25.733;-50.796
4122107;-23.762;-51.411
4122156;-25.491;-52.526
4122172;-24.324;-51.313
4122206;-25.19;-49.314
4122305;-26.106;-49.798
4122404;-23.31;-51.369
4122503;-24.603;-52.275
4122602;-23.411;-52.761
4122651;-24.278;-51.275
4122701;-23.318;-51.553
4122800;-26.17;-53.361
4122909;-23.601;-49.626
4123006;-25.784;-53.309
4123105;-23.266;-50.424
4123204;-23.517;-50.784
4123303;-22.953;-53.297
4123402;-23.038;-51.805
4123501;-24.86;-54.333
4123600;-22.638;-51.903
4123709;-23.003;-53.197
4123808;-25.821;-53.484
4123824;-25.407;-53.566
4123857;-24.939;-51.863
4123907;-23.151;-50.519
4123956;-23.108;-53.109
4124004;-23.755;-49.629
4124020;-25.052;-53.633
4124053;-25.447;-54.401
4124103;-23.295;-50.077
4124202;-22.735;-52.342
4124301;-23.494;-50.646
4124400;-26.07;-53.723
4124509;-22.698;-51.794
4124608;-23.315;-52.476
4124707;-23.728;-50.741
4124806;-25.828;-52.725
4124905;-22.852;-52.337
4125001;-23.98;-51.818
4125100;-25.683;-50.297
4125209;-25.706;-52.918
4125308;-23.433;-52.293
4125357;-23.741;-53.927
4125407;-23.916;-49.652
4125456;-24.838;-54.064
4125506;-25.535;-49.206
4125555;-23.403;-52.644
4125605;-25.874;-50.383
4125704;-25.348;-54.238
4125753;-24.936;-53.855
4125803;-23.865;-51.856
4125902;-22.824;-53.22
4126009;-23.465;-50.761
4126108;-23.538;-52.591
4126207;-23.911;-50.58
4126256;-23.444;-51.874
4126272;-25.694;-52.619
4126306;-24.113;-49.464
4126355;-25.38;-54.052
4126405;-23.037;-50.838
4126504;-23.059;-51.036
4126603;-23.689;-49.834
4126652;-25.702;-52.722
4126678;-23.723;-51.097
4126702;-23.2;-52.469
4126801;-23.733;-52.873
4126900;-23.323;-53.068
4127007;-25.368;-50.461
4127106;-24.324;-50.616
4127205;-23.768;-52.444
4127304;-22.709;-52.617
4127403;-24.157;-54.097
4127502;-24.509;-50.414
4127601;-25.928;-49.199
4127700;-24.714;-53.743
4127809;-23.778;-49.95
4127858;-25.419;-53.181
4127882;-24.974;-49.086
4127908;-23.871;-52.876
4127957;-24.588;-53.512
4127965;-25.043;-51.53
4128005;-24.545;-52.988
4128104;-23.766;-53.325
4128203;-26.23;-51.086
4128302;-23.087;-52.157
4128401;-23.198;-50.796
4128500;-23.874;-49.803
4128534;-24.246;-50.243
4128559;-25.058;-53.877
4128609;-25.881;-52.908
4128625;-23.508;-53.728
4128633;-24.568;-49.42
4128658;-25.381;-52.199
4128708;-26.277;-52.784
4128807;-23.736;-53.49
4200051;-27.611;-51.023
4200101;-26.565;-52.328
4200200;-27.412;-49.826
4200309;-27.265;-49.711
4200408;-26.998;-51.556
4200507;-27.07;-52.987
4200556;-26.88;-52.859
4200606;-27.694;-48.824
4200705;-27.7;-49.334
4200754;-27.458;-51.879
4200804;-26.534;-53.331
4200903;-27.569;-48.985
4201000;-27.689;-51.13
4201109;-27.902;-49.129
4201208;-27.517;-48.768
4201257;-27.036;-49.39
4201273;-27.16;-52.142
4201307;-26.37;-48.722
4201406;-28.935;-49.486
4201505;-28.262;-49.018
4201604;-26.933;-51.339
4201653;-27.074;-52.456
4201703;-26.955;-49.376
4201802;-27.42;-49.781
4201901;-27.315;-49.638
4201950;-28.984;-49.413
4202008;-26.991;-48.635
4202057;-26.456;-48.612
4202073;-29.157;-49.579
4202081;-26.769;-53.638
4202099;-26.654;-53.44
4202107;-26.632;-48.685
4202131;-26.273;-50.464
4202156;-26.841;-53.576
4202206;-26.783;-49.364
4202305;-27.494;-48.656
4202404;-26.919;-49.066
4202438;-27.744;-49.944
4202453;-27.138;-48.517
4202503;-28.337;-49.625
4202537;-26.734;-52.394
4202578;-26.69;-53.098
4202602;-27.797;-49.489
4202701;-27.199;-49.075
4202800;-28.275;-49.166
4202859;-27.358;-49.886
4202875;-27.306;-50.868
4202909;-27.098;-48.918
4203006;-26.775;-51.015
4203105;-27.072;-53.248
4203154;-26.6;-51.097
4203204;-27.025;-48.654
4203253;-27.937;-50.512
4203303;-26.193;-49.266
4203402;-27.899;-50.761
4203501;-26.394;-53.078
4203600;-27.402;-51.225
4203709;-27.265;-48.768
4203808;-26.177;-50.39
4203907;-27.344;-51.612
4203956;-28.445;-48.958
4204004;-27.071;-51.662
4204103;-27.161;-52.879
4204152;-27.634;-51.336
4204178;-27.795;-50.876
4204194;-27.591;-49.554
4204202;-27.096;-52.618
4204251;-28.601;-49.326
4204301;-27.234;-52.028
4204350;-26.984;-52.607
4204400;-26.909;-52.703
4204459;-26.512;-52.669
4204509;-26.425;-49.243
4204558;-27.585;-50.361
4204608;-28.678;-49.37
4204707;-26.894;-53.168
4204756;-26.969;-53.093
4204806;-27.283;-50.584
4204905;-26.826;-53.502
4205001;-26.255;-53.64
4205100;-26.985;-49.726
4205159;-26.714;-49.483
4205175;-26.724;-52.561
4205191;-28.983;-49.644
4205209;-27.276;-51.442
4205308;-26.853;-52.26
4205357;-26.778;-53.347
4205407;-27.597;-48.549
4205431;-26.647;-52.794
4205456;-28.747;-49.472
4205506;-27.026;-50.921
4205555;-27.175;-50.805
4205605;-26.455;-52.686
4205704;-28.023;-48.613
4205803;-26.027;-48.855
4205902;-26.931;-48.959
4206009;-27.315;-48.559
4206108;-28.185;-49.215
4206207;-28.331;-49.035
4206306;-27.086;-48.981
4206405;-26.599;-53.518
4206504;-26.473;-49.003
4206603;-26.385;-53.528
4206652;-27.132;-52.787
4206702;-27.194;-51.495
4206751;-27.181;-51.237
4206801;-27.092;-51.365
4206900;-27.057;-49.518
4207007;-28.713;-49.3
4207106;-26.9;-48.827
4207205;-28.341;-48.82
4207304;-28.24;-48.67
4207403;-27.493;-49.424
4207502;-26.898;-49.232
4207577;-27.004;-51.242
4207601;-27.404;-51.773
4207650;-26.988;-53.535
4207684;-26.631;-52.455
4207700;-27.077;-52.136
4207759;-26.823;-53.274
4207809;-27.025;-51.902
4207858;-26.656;-52.892
4207908;-26.239;-50.8
4208005;-27.291;-52.323
4208104;-26.336;-49.906
4208203;-26.908;-48.662
4208302;-27.09;-48.611
4208401;-27.169;-53.712
4208450;-26.117;-48.616
4208500;-27.414;-49.601
4208609;-27.176;-51.734
4208708;-28.997;-49.764
4208807;-28.615;-49.026
4208906;-26.486;-49.067
4208955;-26.722;-52.86
4209003;-27.178;-51.505
4209102;-26.304;-48.846
4209151;-26.958;-49.628
4209177;-26.398;-52.728
4209201;-27.26;-51.556
4209300;-27.816;-50.326
4209409;-28.483;-48.781
4209458;-26.858;-52.567
4209508;-27.217;-49.733
4209607;-28.393;-49.397
4209706;-26.929;-50.695
4209805;-27.507;-49.287
4209854;-27.053;-52.067
4209904;-27.166;-49.542
4210001;-26.721;-48.933
4210035;-27.133;-51.467
4210050;-26.856;-51.378
4210100;-26.111;-49.805
4210209;-27.418;-48.951
4210308;-26.368;-50.328
4210407;-28.847;-49.453
4210506;-26.761;-53.173
4210555;-26.802;-52.625
4210605;-26.611;-49.008
4210704;-26.473;-51.148
4210803;-28.829;-49.636
4210852;-27.196;-50.077
4210902;-26.778;-53.055
4211009;-27.103;-53.402
4211058;-27.223;-50.98
4211108;-26.462;-50.231
4211207;-28.651;-49.21
4211256;-28.801;-49.721
4211306;-26.899;-48.654
4211405;-26.903;-52.906
4211454;-26.94;-52.812
4211504;-27.286;-48.93
4211603;-28.637;-49.498
4211652;-26.444;-52.834
4211702;-28.359;-49.291
4211751;-27.483;-50.122
4211801;-27.341;-51.618
4211850;-26.694;-52.312
4211876;-27.252;-52.498
4211892;-27.929;-50.105
4211900;-27.645;-48.668
4212007;-26.348;-53.278
4212056;-27.583;-50.159
4212106;-27.068;-53.161
4212205;-26.37;-50.144
4212239;-26.614;-53.672
4212254;-29.316;-49.724
4212270;-26.78;-52.059
4212304;-27.962;-48.684
4212403;-28.436;-49.185
4212502;-26.769;-48.646
4212601;-27.373;-51.904
4212700;-27.535;-49.698
4212809;-26.764;-48.672
4212908;-26.848;-52.992
4213005;-27.051;-51.231
4213104;-27.42;-51.772
4213153;-27.07;-52.866
4213203;-26.741;-49.177
4213302;-27.484;-50.38
4213351;-27.158;-50.464
4213401;-26.872;-52.016
4213500;-27.158;-48.553
4213609;-26.238;-51.078
4213708;-27.258;-49.934
4213807;-29.197;-49.95
4213906;-27.223;-51.807
4214003;-27.051;-49.623
4214102;-27.277;-49.39
4214151;-26.442;-53.598
4214201;-26.726;-52.721
4214300;-27.673;-49.022
4214409;-26.899;-51.074
4214508;-26.949;-50.141
4214607;-27.193;-49.797
4214706;-26.738;-49.274
4214805;-27.214;-49.643
4214904;-28.131;-49.105
4215000;-26.254;-49.518
4215059;-27.861;-49.779
4215075;-27.067;-53.322
4215109;-26.923;-49.366
4215208;-26.676;-53.314
4215307;-26.98;-50
4215356;-26.609;-53.056
4215406;-26.905;-51.406
4215455;-28.638;-49.129
4215505;-26.961;-50.427
4215554;-26.938;-53.619
4215604;-28.039;-49.128
4215653;-29.136;-49.7
4215679;-26.779;-50.008
4215687;-26.619;-53.202
4215695;-26.639;-52.685
4215703;-27.688;-48.779
4215752;-26.475;-52.964
4215802;-26.25;-49.379
4215901;-27.901;-48.929
4216008;-27.078;-53.004
4216057;-27.267;-50.441
4216107;-26.558;-52.532
4216206;-26.243;-48.638
4216255;-27.098;-53.594
4216305;-27.276;-48.849
4216354;-26.618;-48.768
4216404;-29.223;-49.81
4216503;-28.294;-49.932
4216602;-27.615;-48.628
4216701;-26.455;-53.494
4216800;-27.663;-50.58
4216909;-26.359;-52.851
4217006;-28.326;-49.177
4217105;-28.165;-48.979
4217154;-26.69;-53.251
4217204;-26.725;-53.518
4217253;-27.566;-48.805
4217303;-26.924;-53.003
4217402;-26.413;-49.073
4217501;-27.149;-52.311
4217550;-26.729;-53.042
4217600;-28.598;-49.424
4217709;-29.104;-49.629
4217758;-26.736;-52.965
4217808;-27.116;-49.998
4217907;-27.105;-51.247
4217956;-26.688;-53.158
4218004;-27.241;-48.634
4218103;-28.83;-49.847
4218202;-26.823;-49.272
4218251;-26.615;-50.674
4218301;-26.106;-50.322
4218350;-28.516;-49.458
4218400;-28.559;-49.148
4218509;-27.002;-51.406
4218608;-27.299;-49.79
4218707;-28.467;-49.007
4218756;-26.969;-53.639
4218806;-28.926;-49.679
4218855;-26.761;-52.855
4218905;-28.015;-49.592
4218954;-27.953;-49.873
4219002;-28.518;-49.321
4219101;-26.864;-52.155
4219150;-27.489;-50.975
4219176;-27.007;-51.74
4219200;-27.392;-49.356
4219309;-27.008;-51.152
4219358;-26.881;-49.833
4219408;-26.926;-49.796
4219507;-26.877;-52.404
4219606;-27.069;-52.342
4219705;-26.962;-52.535
4219853;-27.451;-51.555
4300034;-31.868;-54.162
4300059;-28.177;-52.034
4300109;-29.645;-53.24
4300208;-28.239;-53.771
4300307;-27.655;-54.764
4300406;-29.783;-55.792
4300455;-27.827;-54.057
4300471;-28.113;-52.909
4300505;-27.249;-53.035
4300554;-28.773;-52.99
4300570;-29.392;-51.312
4300604;-29.99;-51.084
4300638;-30.875;-52.253
4300646;-27.361;-53.182
4300661;-28.631;-51.571
4300703;-28.97;-52.005
4300802;-28.858;-51.283
4300851;-30.915;-51.498
4300877;-29.614;-50.925
4300901;-27.394;-52.3
4301008;-29.401;-51.945
4301057;-29.551;-49.889
4301073;-31.442;-52.422
4301107;-30.077;-51.729
4301206;-29.333;-53.093
4301305;-32.238;-53.087
4301404;-28.872;-52.175
4301503;-28.517;-53.992
4301552;-27.698;-52.049
4301602;-31.331;-54.107
4301636;-30.247;-50.233
4301651;-29.377;-51.496
4301701;-27.621;-52.38
4301750;-30.388;-51.734
4301800;-27.672;-51.461
4301859;-27.192;-53.71
4301875;-30.207;-57.555
4301909;-30.291;-51.301
4301925;-27.409;-52.41
4301958;-27.923;-53.039
4302006;-29.093;-52.583
4302055;-27.51;-52.598
4302105;-29.171;-51.519
4302154;-27.663;-53.314
4302204;-27.669;-54.11
4302220;-28.607;-53.815
4302238;-28.819;-53.387
4302253;-29.351;-51.676
4302303;-28.668;-50.417
4302352;-29.489;-51.353
4302378;-27.544;-53.866
4302402;-29.609;-51.943
4302451;-29.304;-52.429
4302501;-28.73;-54.9
4302584;-28.368;-53.771
4302600;-27.614;-53.739
4302659;-29.551;-51.593
4302709;-30.12;-51.962
4302808;-30.512;-53.491
4302907;-29.884;-54.825
4303004;-30.039;-52.894
4303103;-29.951;-51.094
4303202;-27.77;-51.66
4303301;-28.288;-54.638
4303400;-27.274;-53.432
4303509;-30.851;-51.812
4303558;-28.587;-52.202
4303608;-29.048;-50.145
4303673;-28.795;-51.093
4303707;-27.989;-54.839
4303806;-27.716;-52.628
4303905;-29.679;-51.053
4304002;-27.675;-53.803
4304101;-28.886;-52.999
4304200;-29.669;-52.789
4304309;-27.952;-54.752
4304358;-31.558;-53.673
4304408;-29.366;-50.816
4304507;-31.395;-52.676
4304606;-29.918;-51.184
4304614;-29.323;-52.234
4304622;-28.128;-51.395
4304630;-29.761;-50.03
4304655;-28.925;-54.692
4304663;-31.763;-52.484
4304671;-30.145;-50.515
4304689;-29.7;-51.325
4304697;-29.269;-51.989
4304705;-28.284;-52.786
4304713;-29.79;-50.435
4304804;-29.298;-51.504
4304853;-27.718;-51.914
4304903;-28.561;-51.978
4304952;-28.269;-51.69
4305009;-28.25;-54.012
4305108;-29.168;-51.179
4305116;-27.761;-51.999
4305124;-31.856;-52.813
4305132;-29.654;-52.934
4305157;-27.606;-53.167
4305173;-30.59;-51.739
4305207;-28.149;-54.738
4305306;-28.055;-53.068
4305355;-29.955;-51.625
4305371;-27.952;-52.015
4305405;-27.923;-53.941
4305439;-33.691;-53.457
4305447;-30.758;-51.978
4305454;-30.161;-50.234
4305504;-28.344;-51.876
4305587;-29.388;-51.87
4305603;-28.524;-52.994
4305702;-28.208;-53.487
4305801;-27.735;-52.992
4305835;-29.178;-52.093
4305850;-28.119;-52.783
4305871;-28.383;-54.066
4305900;-27.716;-53.701
4305934;-29.273;-51.687
4305959;-28.994;-51.696
4305975;-28.127;-52.296
4306007;-27.5;-54.101
4306056;-31.003;-52.05
4306072;-27.454;-53.246
4306106;-28.639;-53.606
4306130;-27.668;-52.649
4306205;-29.513;-51.985
4306304;-28.388;-51.848
4306320;-27.265;-53.861
4306353;-28.213;-55.068
4306379;-29.706;-54.208
4306403;-29.58;-51.085
4306429;-27.659;-53.531
4306452;-28.984;-51.836
4306502;-30.704;-52.108
4306551;-29.369;-49.85
4306601;-30.983;-54.673
4306700;-29.622;-53.357
4306734;-27.506;-54.361
4306759;-29.086;-51.992
4306767;-30.084;-51.616
4306809;-29.236;-51.87
4306908;-30.544;-52.522
4306924;-27.708;-52.913
4306932;-28.36;-54.268
4306957;-27.528;-52.733
4306973;-27.855;-52.302
4307005;-27.634;-52.274
4307054;-28.499;-52.573
4307104;-32.024;-53.396
4307203;-27.391;-52.571
4307302;-27.549;-53.504
4307401;-28.054;-51.19
4307450;-27.355;-53.992
4307500;-28.725;-52.85
4307559;-27.911;-52.26
4307609;-29.648;-51.174
4307708;-29.861;-51.179
4307807;-29.502;-51.966
4307815;-29.177;-53.159
4307831;-28.525;-54.149
4307864;-28.881;-51.698
4307906;-29.225;-51.348
4308003;-29.575;-53.445
4308052;-27.424;-52.673
4308078;-29.589;-51.825
4308102;-29.451;-51.306
4308201;-29.029;-51.182
4308250;-27.861;-52.084
4308300;-28.983;-52.346
4308409;-30;-53.499
4308433;-29.382;-52.091
4308458;-28.797;-53.223
4308508;-27.359;-53.394
4308607;-29.256;-51.534
4308656;-28.184;-55.639
4308706;-27.584;-52.094
4308805;-29.905;-51.76
4308854;-28.43;-52.036
4308904;-27.89;-52.228
4309001;-28.028;-54.35
4309050;-29.881;-50.767
4309100;-29.379;-50.874
4309126;-27.444;-52.918
4309159;-29.268;-52.579
4309209;-29.944;-50.992
4309258;-28.541;-51.69
4309308;-30.114;-51.325
4309407;-28.846;-51.89
4309506;-28.141;-54.558
4309555;-29.548;-51.426
4309571;-29.407;-52.653
4309605;-27.626;-54.308
4309654;-31.404;-53.869
4309704;-27.563;-53.974
4309753;-29.419;-53.135
4309803;-28.057;-51.855
4309902;-28.37;-51.636
4309951;-28.624;-52.511
4310009;-28.628;-53.09
4310108;-29.574;-50.79
4310207;-28.388;-53.915
4310306;-28.927;-52.124
4310330;-29.975;-50.128
4310363;-29.355;-51.777
4310405;-27.833;-54.188
4310413;-27.883;-54.017
4310439;-28.82;-51.279
4310462;-27.937;-52.426
4310504;-27.194;-53.251
4310538;-29.61;-53.765
4310553;-28.787;-55.251
4310579;-28.78;-52.172
4310603;-29.125;-56.553
4310652;-29.488;-50.105
4310702;-27.387;-52.453
4310751;-29.52;-53.581
4310801;-29.591;-51.161
4310850;-27.631;-53.277
4310876;-29.034;-53.059
4310900;-27.729;-52.535
4311007;-32.566;-53.376
4311106;-29.497;-54.69
4311122;-28.885;-50.358
4311130;-29.291;-54.224
4311155;-28.647;-54.122
4311205;-29.227;-53.682
4311239;-29.489;-53.013
4311254;-29.235;-52.796
4311270;-28.571;-52.858
4311304;-28.209;-51.526
4311403;-29.467;-51.961
4311429;-27.689;-53.182
4311502;-30.813;-53.895
4311601;-27.6;-53.073
4311627;-29.597;-51.209
4311643;-29.468;-51.201
4311700;-27.567;-51.668
4311718;-29.143;-56.065
4311734;-29.211;-49.935
4311759;-29.589;-55.483
4311775;-29.675;-50.207
4311791;-29.549;-51.554
4311809;-28.449;-52.2
4311908;-27.462;-51.906
4311981;-30.353;-51.583
4312005;-27.354;-52.147
4312054;-29.328;-52.093
4312104;-29.566;-54.46
4312138;-28.278;-52.192
4312153;-29.524;-52.129
4312179;-28.256;-54.616
4312203;-27.632;-51.803
4312252;-30.127;-52.048
4312302;-27.494;-53.686
4312351;-28.652;-52.07
4312377;-28.683;-50.783
4312385;-29.163;-51.632
4312401;-29.689;-51.461
4312427;-28.692;-52.692
4312443;-29.365;-49.935
4312450;-31.588;-52.633
4312476;-29.538;-51.081
4312500;-31.107;-50.921
4312609;-29.165;-51.868
4312617;-28.314;-51.182
4312625;-28.329;-51.768
4312658;-28.459;-52.821
4312674;-28.536;-52.464
4312708;-27.362;-52.771
4312757;-28.678;-52.166
4312807;-28.659;-51.745
4312906;-28.724;-51.705
4312955;-27.994;-52.979
4313003;-29.214;-52.028
4313011;-27.607;-54.107
4313037;-29.41;-54.829
4313060;-29.583;-50.902
4313086;-29.029;-51.307
4313102;-29.472;-53.469
4313201;-29.376;-51.114
4313300;-28.784;-51.61
4313334;-28.064;-53.697
4313359;-28.99;-51.408
4313375;-29.857;-51.274
4313391;-29.735;-52.948
4313409;-29.678;-51.131
4313425;-27.574;-54.505
4313441;-27.563;-53.182
4313466;-27.747;-53.054
4313490;-27.909;-53.108
4313508;-29.887;-50.27
4313607;-27.711;-51.761
4313656;-30.258;-50.51
4313706;-27.899;-53.314
4313805;-27.355;-53.555
4313904;-28.293;-53.502
4313953;-30.191;-52.374
4314001;-28.594;-51.786
4314027;-29.669;-53.149
4314035;-29.638;-51.398
4314050;-29.629;-50.835
4314068;-29.453;-52.961
4314076;-29.748;-52.275
4314100;-28.263;-52.407
4314134;-27.703;-52.421
4314159;-29.552;-51.733
4314175;-31.732;-53.583
4314209;-31.864;-52.823
4314308;-28.423;-53.656
4314407;-31.772;-52.343
4314423;-29.444;-51.136
4314456;-27.511;-53.215
4314464;-27.874;-51.17
4314472;-29.346;-53.307
4314498;-27.21;-53.612
4314506;-31.578;-53.381
4314530;-29.096;-51.45
4314548;-29.096;-51.45
4314555;-28.045;-55.199
4314605;-31.448;-53.104
4314704;-27.329;-53.059
4314753;-29.45;-51.671
4314779;-28.059;-52.677
4314787;-27.654;-52.488
4314803;-29.702;-51.242
4314902;-30.033;-51.23
4315008;-27.856;-55.016
4315057;-27.575;-54.668
4315073;-27.736;-54.901
4315107;-27.906;-55.138
4315131;-29.171;-52.208
4315149;-29.519;-51.178
4315156;-29.244;-52.312
4315172;-28.757;-51.473
4315206;-29.002;-52.154
4315305;-30.388;-56.451
4315313;-27.821;-52.439
4315321;-29.353;-54.072
4315354;-28.742;-53.095
4315404;-27.664;-53.638
4315453;-29.111;-52.072
4315503;-29.813;-53.375
4315552;-27.3;-52.841
4315602;-32.035;-52.099
4315701;-29.99;-52.378
4315750;-29.641;-50.453
4315800;-29.284;-51.868
4315909;-27.471;-53.169
4315958;-28.258;-54.817
4316006;-29.651;-50.576
4316105;-27.767;-52.802
4316204;-27.828;-52.91
4316303;-28.131;-55.026
4316402;-30.258;-54.914
4316428;-27.707;-53.136
4316436;-28.393;-53.095
4316451;-29.088;-53.213
4316477;-28.126;-54.835
4316501;-29.438;-51.511
4316600;-27.95;-51.807
4316709;-28.358;-53.247
4316733;-28.1615;-51.925
4316758;-29.469;-52.088
4316808;-29.718;-52.426
4316907;-29.684;-53.807
4316956;-29.498;-50.993
4316972;-30.339;-54.079
4317004;-30.872;-53.115
4317103;-30.891;-55.533
4317202;-27.871;-54.481
4317251;-29.169;-51.735
4317301;-33.519;-53.368
4317400;-29.192;-54.867
4317509;-28.299;-54.263
4317558;-28.497;-52.025
4317608;-29.818;-50.52
4317707;-28.511;-55.228
4317756;-28.396;-52.691
4317806;-27.851;-53.777
4317905;-27.824;-54.663
4317954;-27.908;-51.645
4318002;-28.661;-56.004
4318051;-28.531;-51.888
4318101;-29.55;-55.131
4318200;-29.448;-50.584
4318309;-30.336;-54.32
4318408;-29.959;-51.722
4318424;-27.82;-51.828
4318432;-29.614;-53.446
4318440;-28.499;-51.703
