cod.ibge;cod.tse;ano;uf.sigla;munic;cod.ibge7
130426;98493;2006;AM;UARINI;1304260
130426;98493;2002;AM;UARINI;1304260
130426;98493;1998;AM;UARINI;1304260
130430;2852;2010;AM;URUCARÁ;1304302
130430;2852;2002;AM;URUCARA;1304302
130430;2852;1998;AM;URUCARA;1304302
130430;2852;2006;AM;URUCARÁ;1304302
130440;2879;2010;AM;URUCURITUBA;1304401
130440;2879;2006;AM;URUCURITUBA;1304401
130440;2879;1998;AM;URUCURITUBA;1304401
130440;2879;2002;AM;URUCURITUBA;1304401
140002;3042;2002;RR;AMAJARI;1400027
140002;3042;1998;RR;AMAJARI;1400027
140002;3042;2006;RR;AMAJARÍ;1400027
140002;3042;2010;RR;AMAJARI;1400027
140005;3050;2006;RR;ALTO ALEGRE;1400050
140005;3050;2002;RR;ALTO ALEGRE;1400050
140005;3050;1998;RR;ALTO ALEGRE;1400050
140005;3050;2010;RR;ALTO ALEGRE;1400050
140010;3018;2002;RR;BOA VISTA;1400100
140010;3018;2006;RR;BOA VISTA;1400100
140010;3018;1998;RR;BOA VISTA;1400100
140010;3018;2010;RR;BOA VISTA;1400100
140015;3077;2002;RR;BONFIM;1400159
140015;3077;1998;RR;BONFIM;1400159
140015;3077;2006;RR;BONFIM;1400159
140015;3077;2010;RR;BONFIM;1400159
140017;3069;2002;RR;CANTA;1400175
140017;3069;2006;RR;CANTÁ;1400175
140017;3069;1998;RR;CANTA;1400175
140017;3069;2010;RR;CANTÁ;1400175
140020;3034;1998;RR;CARACARAI;1400209
140020;3034;2002;RR;CARACARAI;1400209
140020;3034;2006;RR;CARACARAÍ;1400209
140020;3034;2010;RR;CARACARAÍ;1400209
140023;3000;2002;RR;CAROEBE;1400233
140023;3000;2006;RR;CAROEBE;1400233
140023;3000;2010;RR;CAROEBE;1400233
140023;3000;1998;RR;CAROEBE;1400233
140028;3026;2002;RR;IRACEMA;1400282
140028;3026;2006;RR;IRACEMA;1400282
140028;3026;2010;RR;IRACEMA;1400282
140028;3026;1998;RR;IRACEMA;1400282
140030;3093;2002;RR;MUCAJAI;1400308
140030;3093;1998;RR;MUCAJAI;1400308
140030;3093;2010;RR;MUCAJAÍ;1400308
140030;3093;2006;RR;MUCAJAÍ;1400308
140040;3115;2006;RR;NORMANDIA;1400407
140040;3115;2002;RR;NORMANDIA;1400407
140040;3115;2010;RR;NORMANDIA;1400407
140040;3115;1998;RR;NORMANDIA;1400407
140045;3123;2006;RR;PACARAIMA;1400456
140045;3123;2002;RR;PACARAIMA;1400456
140045;3123;1998;RR;PACARAIMA;1400456
140045;3123;2010;RR;PACARAIMA;1400456
140047;3085;1998;RR;RORAINOPOLIS;1400472
140047;3085;2006;RR;RORAINÓPOLIS;1400472
140047;3085;2010;RR;RORAINÓPOLIS;1400472
140047;3085;2002;RR;RORAINOPOLIS;1400472
140050;3131;2010;RR;SÃO JOÃO DA BALIZA;1400506
140050;3131;2002;RR;SAO JOAO DA BALIZA;1400506
140050;3131;1998;RR;SAO JOAO DA BALIZA;1400506
140050;3131;2006;RR;SÃO JOÃO DO BALIZA;1400506
140060;3158;2010;RR;SÃO LUIZ;1400605
140060;3158;2006;RR;SÃO LUIZ DO ANAUÁ;1400605
140060;3158;1998;RR;SAO LUIZ DO ANAUA;1400605
140060;3158;2002;RR;SAO LUIZ DO ANAUA;1400605
140070;3107;2002;RR;UIRAMUTA;1400704
140070;3107;1998;RR;UIRAMUTA;1400704
140070;3107;2010;RR;UIRAMUTÃ;1400704
140070;3107;2006;RR;UIRAMUTÃ;1400704
150010;4014;1998;PA;ABAETETUBA;1500107
150010;4014;2006;PA;ABAETETUBA;1500107
150010;4014;2010;PA;ABAETETUBA;1500107
150010;4014;2002;PA;ABAETETUBA;1500107
150013;4502;1998;PA;ABEL FIGUEIREDO;1500131
150013;4502;2010;PA;ABEL FIGUEIREDO;1500131
150013;4502;2002;PA;ABEL FIGUEIREDO;1500131
150013;4502;2006;PA;ABEL FIGUEIREDO;1500131
150020;4030;1998;PA;ACARA;1500206
150020;4030;2006;PA;ACARÁ;1500206
150020;4030;2010;PA;ACARÁ;1500206
150020;4030;2002;PA;ACARA;1500206
150030;4057;2002;PA;AFUA;1500305
150030;4057;1998;PA;AFUA;1500305
150030;4057;2006;PA;AFUÁ;1500305
150030;4057;2010;PA;AFUÁ;1500305
150034;4260;1998;PA;AGUA AZUL DO NORTE;1500347
150034;4260;2010;PA;ÁGUA AZUL DO NORTE;1500347
150034;4260;2006;PA;ÁGUA AZUL DO NORTE;1500347
150034;4260;2002;PA;AGUA AZUL DO NORTE;1500347
150040;4073;2006;PA;ALENQUER;1500404
150040;4073;2010;PA;ALENQUER;1500404
150040;4073;1998;PA;ALENQUER;1500404
150040;4073;2002;PA;ALENQUER;1500404
150050;4090;2010;PA;ALMEIRIM;1500503
150050;4090;2006;PA;ALMEIRIM;1500503
150050;4090;2002;PA;ALMERIM;1500503
150050;4090;1998;PA;ALMERIM;1500503
150060;4111;2002;PA;ALTAMIRA;1500602
150060;4111;2010;PA;ALTAMIRA;1500602
150060;4111;2006;PA;ALTAMIRA;1500602
150060;4111;1998;PA;ALTAMIRA;1500602
150070;4138;2006;PA;ANAJÁS;1500701
150070;4138;2002;PA;ANAJAS;1500701
150070;4138;1998;PA;ANAJAS;1500701
150070;4138;2010;PA;ANAJÁS;1500701
150080;4154;2010;PA;ANANINDEUA;1500800
150080;4154;2002;PA;ANANINDEUA;1500800
150080;4154;1998;PA;ANANINDEUA;1500800
150080;4154;2006;PA;ANANINDEUA;1500800
150085;4723;1998;PA;ANAPU;1500859
150085;4723;2002;PA;ANAPU;1500859
150085;4723;2010;PA;ANAPU;1500859
150085;4723;2006;PA;ANAPU;1500859
150090;4170;2010;PA;AUGUSTO CORRÊA;1500909
150090;4170;2002;PA;AUGUSTO CORREA;1500909
150090;4170;1998;PA;AUGUSTO CORREA;1500909
150090;4170;2006;PA;AUGUSTO CORRÊA;1500909
150095;4340;2010;PA;AURORA DO PARÁ;1500958
150095;4340;1998;PA;AURORA DO PARA;1500958
150095;4340;2006;PA;AURORA DO PARÁ;1500958
150095;4340;2002;PA;AURORA DO PARA;1500958
150100;4197;2010;PA;AVEIRO;1501006
150100;4197;2006;PA;AVEIRO;1501006
150100;4197;2002;PA;AVEIRO;1501006
150100;4197;1998;PA;AVEIRO;1501006
150110;4219;2006;PA;BAGRE;1501105
150110;4219;2010;PA;BAGRE;1501105
150110;4219;1998;PA;BAGRE;1501105
150110;4219;2002;PA;BAGRE;1501105
150120;4235;2010;PA;BAIÃO;1501204
150120;4235;2006;PA;BAIÃO;1501204
150120;4235;2002;PA;BAIAO;1501204
150120;4235;1998;PA;BAIAO;1501204
150125;4588;2006;PA;BANNACH;1501253
150125;4588;2010;PA;BANNACH;1501253
150125;4588;1998;PA;BANNACH;1501253
150125;4588;2002;PA;BANNACH;1501253
150130;4251;2002;PA;BARCARENA;1501303
150130;4251;2010;PA;BARCARENA;1501303
150130;4251;2006;PA;BARCARENA;1501303
150130;4251;1998;PA;BARCARENA;1501303
150140;4278;2002;PA;BELEM;1501402
150140;4278;2006;PA;BELÉM;1501402
150140;4278;1998;PA;BELEM;1501402
150140;4278;2010;PA;BELÉM;1501402
150145;4804;2002;PA;BELTERRA;1501451
150145;4804;2010;PA;BELTERRA;1501451
150145;4804;2006;PA;BELTERRA;1501451
150145;4804;1998;PA;BELTERRA;1501451
150150;4294;1998;PA;BENEVIDES;1501501
150150;4294;2006;PA;BENEVIDES;1501501
150150;4294;2010;PA;BENEVIDES;1501501
150150;4294;2002;PA;BENEVIDES;1501501
150157;4049;1998;PA;BOM JESUS DO TOCANTINS;1501576
150157;4049;2006;PA;BOM JESUS DO TOCANTINS;1501576
150157;4049;2002;PA;BOM JESUS DO TOCANTINS;1501576
150157;4049;2010;PA;BOM JESUS DO TOCANTINS;1501576
150160;4316;2006;PA;BONITO;1501600
150160;4316;2010;PA;BONITO;1501600
150160;4316;2002;PA;BONITO;1501600
150160;4316;1998;PA;BONITO;1501600
150170;4332;2006;PA;BRAGANÇA;1501709
150170;4332;2010;PA;BRAGANÇA;1501709
150170;4332;1998;PA;BRAGANCA;1501709
150170;4332;2002;PA;BRAGANCA;1501709
150172;4227;1998;PA;BRASIL NOVO;1501725
150172;4227;2010;PA;BRASIL NOVO;1501725
150172;4227;2006;PA;BRASIL NOVO;1501725
150172;4227;2002;PA;BRASIL NOVO;1501725
150175;5932;2010;PA;BREJO GRANDE DO ARAGUAIA;1501758
150175;5932;2006;PA;BREJO GRANDE DO ARAGUAIA;1501758
150175;5932;1998;PA;BREJO GRANDE DO ARAGUAIA;1501758
150175;5932;2002;PA;BREJO GRANDE DO ARAGUAIA;1501758
150178;4448;2006;PA;BREU BRANCO;1501782
150178;4448;2002;PA;BREU BRANCO;1501782
150178;4448;2010;PA;BREU BRANCO;1501782
150178;4448;1998;PA;BREU BRANCO;1501782
150180;4359;2002;PA;BREVES;1501808
150180;4359;1998;PA;BREVES;1501808
150180;4359;2010;PA;BREVES;1501808
150180;4359;2006;PA;BREVES;1501808
150190;4375;2002;PA;BUJARU;1501907
150190;4375;2006;PA;BUJARU;1501907
150190;4375;2010;PA;BUJARU;1501907
150190;4375;1998;PA;BUJARU;1501907
150195;4766;1998;PA;CACHOEIRA DO PIRIA;1501956
150195;4766;2010;PA;CACHOEIRA DO PIRIÁ;1501956
150195;4766;2002;PA;CACHOEIRA DO PIRIA;1501956
150195;4766;2006;PA;CACHOEIRA DO PIRIÁ;1501956
150200;4391;1998;PA;CACHOEIRA DO ARARI;1502004
150200;4391;2010;PA;CACHOEIRA DO ARARI;1502004
150200;4391;2006;PA;CACHOEIRA DO ARARI;1502004
150200;4391;2002;PA;CACHOEIRA DO ARARI;1502004
150210;4413;2006;PA;CAMETÁ;1502103
150210;4413;2002;PA;CAMETA;1502103
150210;4413;2010;PA;CAMETÁ;1502103
150210;4413;1998;PA;CAMETA;1502103
150215;4707;2006;PA;CANAÃ DOS CARAJÁS;1502152
150215;4707;1998;PA;CANAA DOS CARAJAS;1502152
150215;4707;2010;PA;CANAÃ DOS CARAJÁS;1502152
150215;4707;2002;PA;CANAA DOS CARAJAS;1502152
150220;4430;1998;PA;CAPANEMA;1502202
150220;4430;2002;PA;CAPANEMA;1502202
150220;4430;2006;PA;CAPANEMA;1502202
150220;4430;2010;PA;CAPANEMA;1502202
150230;4456;2002;PA;CAPITAO POCO;1502301
150230;4456;1998;PA;CAPITAO POCO;1502301
150230;4456;2010;PA;CAPITÃO POÇO;1502301
150230;4456;2006;PA;CAPITÃO POÇO;1502301
150240;4472;2006;PA;CASTANHAL;1502400
150240;4472;2010;PA;CASTANHAL;1502400
150240;4472;1998;PA;CASTANHAL;1502400
150240;4472;2002;PA;CASTANHAL;1502400
150250;4499;1998;PA;CHAVES;1502509
150250;4499;2002;PA;CHAVES;1502509
150250;4499;2006;PA;CHAVES;1502509
150250;4499;2010;PA;CHAVES;1502509
150260;4510;2010;PA;COLARES;1502608
150260;4510;2002;PA;COLARES;1502608
150260;4510;1998;PA;COLARES;1502608
150260;4510;2006;PA;COLARES;1502608
150270;4537;2010;PA;CONCEIÇÃO DO ARAGUAIA;1502707
150270;4537;1998;PA;CONCEICAO DO ARAGUAIA;1502707
150270;4537;2006;PA;CONCEIÇÃO DO ARAGUAIA;1502707
150270;4537;2002;PA;CONCEICAO DO ARAGUAIA;1502707
150275;5819;2002;PA;CONCORDIA DO PARA;1502756
150275;5819;1998;PA;CONCORDIA DO PARA;1502756
150275;5819;2010;PA;CONCÓRDIA DO PARÁ;1502756
150275;5819;2006;PA;CONCÓRDIA DO PARÁ;1502756
150276;4529;2010;PA;CUMARU DO NORTE;1502764
150276;4529;2006;PA;CUMARU DO NORTE;1502764
150276;4529;2002;PA;CUMARU DO NORTE;1502764
150276;4529;1998;PA;CUMARU DO NORTE;1502764
150277;5851;2010;PA;CURIONÓPOLIS;1502772
150277;5851;2006;PA;CURIONÓPOLIS;1502772
150277;5851;1998;PA;CURIONOPOLIS;1502772
150277;5851;2002;PA;CURIONOPOLIS;1502772
150280;4553;1998;PA;CURRALINHO;1502806
150280;4553;2010;PA;CURRALINHO;1502806
150280;4553;2002;PA;CURRALINHO;1502806
150280;4553;2006;PA;CURRALINHO;1502806
150285;4740;2002;PA;CURUA;1502855
150285;4740;2006;PA;CURUÁ;1502855
150285;4740;2010;PA;CURUÁ;1502855
150285;4740;1998;PA;CURUA;1502855
150290;4570;2010;PA;CURUÇÁ;1502905
150290;4570;1998;PA;CURUCA;1502905
150290;4570;2002;PA;CURUCA;1502905
150290;4570;2006;PA;CURUÇÁ;1502905
150293;5975;2010;PA;DOM ELISEU;1502939
150293;5975;2006;PA;DOM ELISEU;1502939
150293;5975;2002;PA;DOM ELISEU;1502939
150293;5975;1998;PA;DOM ELISEU;1502939
150295;4120;2010;PA;ELDORADO DOS CARAJÁS;1502954
150295;4120;2002;PA;ELDORADO DO CARAJAS;1502954
150295;4120;2006;PA;ELDORADO DOS CARAJÁS;1502954
150295;4120;1998;PA;ELDORADO DO CARAJAS;1502954
150300;4596;1998;PA;FARO;1503002
150300;4596;2006;PA;FARO;1503002
150300;4596;2002;PA;FARO;1503002
150300;4596;2010;PA;FARO;1503002
150304;4561;2002;PA;FLORESTA DO ARAGUAIA;1503044
150304;4561;2006;PA;FLORESTA DO ARAGUAIA;1503044
150304;4561;2010;PA;FLORESTA DO ARAGUAIA;1503044
150304;4561;1998;PA;FLORESTA DO ARAGUAIA;1503044
150307;5878;1998;PA;GARRAFAO DO NORTE;1503077
150307;5878;2006;PA;GARRAFÃO DO NORTE;1503077
150307;5878;2002;PA;GARRAFAO DO NORTE;1503077
150307;5878;2010;PA;GARRAFÃO DO NORTE;1503077
150309;4006;2002;PA;GOIANESIA DO PARA;1503093
150309;4006;2010;PA;GOIANÉSIA DO PARÁ;1503093
150309;4006;2006;PA;GOIANÉSIA DO PARÁ;1503093
150309;4006;1998;PA;GOIANESIA DO PARA;1503093
150310;4618;1998;PA;GURUPA;1503101
150310;4618;2010;PA;GURUPÁ;1503101
150310;4618;2006;PA;GURUPÁ;1503101
150310;4618;2002;PA;GURUPA;1503101
150320;4634;2006;PA;IGARAPÉ-AÇU;1503200
150320;4634;1998;PA;IGARAPE ACU;1503200
150320;4634;2002;PA;IGARAPE ACU;1503200
150320;4634;2010;PA;IGARAPÉ-AÇU;1503200
150330;4650;2010;PA;IGARAPÉ-MIRI;1503309
150330;4650;1998;PA;IGARAPE-MIRI;1503309
150330;4650;2002;PA;IGARAPE-MIRI;1503309
150330;4650;2006;PA;IGARAPÉ-MIRI;1503309
150340;4677;2006;PA;INHANGAPI;1503408
150340;4677;2010;PA;INHANGAPI;1503408
150340;4677;2002;PA;INHANGAPI;1503408
150340;4677;1998;PA;INHANGAPI;1503408
150345;4189;1998;PA;IPIXUNA DO PARA;1503457
150345;4189;2002;PA;IPIXUNA DO PARA;1503457
150345;4189;2010;PA;IPIXUNA DO PARÁ;1503457
150345;4189;2006;PA;IPIXUNA DO PARÁ;1503457
150350;4693;1998;PA;IRITUIA;1503507
150350;4693;2006;PA;IRITUIA;1503507
150350;4693;2002;PA;IRITUIA;1503507
150350;4693;2010;PA;IRITUIA;1503507
150360;4715;1998;PA;ITAITUBA;1503606
150360;4715;2002;PA;ITAITUBA;1503606
150360;4715;2006;PA;ITAITUBA;1503606
150360;4715;2010;PA;ITAITUBA;1503606
150370;4731;2006;PA;ITUPIRANGA;1503705
150370;4731;2002;PA;ITUPIRANGA;1503705
150370;4731;1998;PA;ITUPIRANGA;1503705
150370;4731;2010;PA;ITUPIRANGA;1503705
150375;4200;2002;PA;JACAREACANGA;1503754
150375;4200;1998;PA;JACAREACANGA;1503754
150375;4200;2010;PA;JACAREACANGA;1503754
150375;4200;2006;PA;JACAREACANGA;1503754
150380;4758;2006;PA;JACUNDÁ;1503804
150380;4758;2010;PA;JACUNDÁ;1503804
150380;4758;1998;PA;JACUNDA;1503804
150380;4758;2002;PA;JACUNDA;1503804
150390;4774;2002;PA;JURUTI;1503903
150390;4774;2006;PA;JURUTI;1503903
150390;4774;2010;PA;JURUTI;1503903
150390;4774;1998;PA;JURUTI;1503903
150400;4790;2006;PA;LIMOEIRO DO AJURU;1504000
150400;4790;2010;PA;LIMOEIRO DO AJURU;1504000
150400;4790;1998;PA;LIMOEIRO DO AJURU;1504000
150400;4790;2002;PA;LIMOEIRO DO AJURU;1504000
150405;4103;1998;PA;MAE DO RIO;1504059
150405;4103;2010;PA;MÃE DO RIO;1504059
150405;4103;2006;PA;MÃE DO RIO;1504059
150405;4103;2002;PA;MAE DO RIO;1504059
150410;4812;2010;PA;MAGALHÃES BARATA;1504109
150410;4812;2006;PA;MAGALHÃES BARATA;1504109
150410;4812;2002;PA;MAGALHAES BARATA;1504109
150410;4812;1998;PA;MAGALHAES BARATA;1504109
150420;4839;2010;PA;MARABÁ;1504208
150420;4839;2006;PA;MARABÁ;1504208
150420;4839;2002;PA;MARABA;1504208
150420;4839;1998;PA;MARABA;1504208
150430;4855;2010;PA;MARACANÃ;1504307
150430;4855;2006;PA;MARACANÃ;1504307
150430;4855;1998;PA;MARACANA;1504307
150430;4855;2002;PA;MARACANA;1504307
150440;4871;2010;PA;MARAPANIM;1504406
150440;4871;2006;PA;MARAPANIM;1504406
150440;4871;2002;PA;MARAPANIM;1504406
150440;4871;1998;PA;MARAPANIM;1504406
150442;4642;1998;PA;MARITUBA;1504422
150442;4642;2006;PA;MARITUBA;1504422
150442;4642;2002;PA;MARITUBA;1504422
150442;4642;2010;PA;MARITUBA;1504422
150445;5770;2006;PA;MEDICILÂNDIA;1504455
150445;5770;2010;PA;MEDICILÂNDIA;1504455
150445;5770;1998;PA;MEDICILANDIA;1504455
150445;5770;2002;PA;MEDICILANDIA;1504455
150450;4898;2002;PA;MELGACO;1504505
150450;4898;1998;PA;MELGACO;1504505
150450;4898;2010;PA;MELGAÇO;1504505
150450;4898;2006;PA;MELGAÇO;1504505
150460;4910;2010;PA;MOCAJUBA;1504604
150460;4910;2002;PA;MOCAJUBA;1504604
150460;4910;1998;PA;MOCAJUBA;1504604
150460;4910;2006;PA;MOCAJUBA;1504604
150470;4936;1998;PA;MOJU;1504703
150470;4936;2006;PA;MOJU;1504703
150470;4936;2010;PA;MOJU;1504703
150470;4936;2002;PA;MOJU;1504703
150480;4952;1998;PA;MONTE ALEGRE;1504802
150480;4952;2006;PA;MONTE ALEGRE;1504802
150480;4952;2002;PA;MONTE ALEGRE;1504802
150480;4952;2010;PA;MONTE ALEGRE;1504802
150490;4979;2010;PA;MUANÁ;1504901
150490;4979;2002;PA;MUANA;1504901
150490;4979;2006;PA;MUANÁ;1504901
150490;4979;1998;PA;MUANA;1504901
150495;4480;1998;PA;NOVA ESPERANCA DO PIRIA;1504950
150495;4480;2006;PA;NOVA ESPERANÇA DO PIRIÁ;1504950
150495;4480;2010;PA;NOVA ESPERANÇA DO PIRIÁ;1504950
150495;4480;2002;PA;NOVA ESPERANCA DO PIRIA;1504950
150497;4600;2010;PA;NOVA IPIXUNA;1504976
150497;4600;2002;PA;NOVA IPIXUNA;1504976
150497;4600;1998;PA;NOVA IPIXUNA;1504976
150497;4600;2006;PA;NOVA IPIXUNA;1504976
150500;4995;1998;PA;NOVA TIMBOTEUA;1505007
150500;4995;2002;PA;NOVA TIMBOTEUA;1505007
150500;4995;2006;PA;NOVA TIMBOTEUA;1505007
150500;4995;2010;PA;NOVA TIMBOTEUA;1505007
150503;4383;2002;PA;NOVO PROGRESSO;1505031
150503;4383;2010;PA;NOVO PROGRESSO;1505031
150503;4383;1998;PA;NOVO PROGRESSO;1505031
150503;4383;2006;PA;NOVO PROGRESSO;1505031
150506;4421;2002;PA;NOVO REPARTIMENTO;1505064
150506;4421;2010;PA;NOVO REPARTIMENTO;1505064
150506;4421;2006;PA;NOVO REPARTIMENTO;1505064
150506;4421;1998;PA;NOVO REPARTIMENTO;1505064
150510;5010;2002;PA;OBIDOS;1505106
150510;5010;2006;PA;ÓBIDOS;1505106
150510;5010;2010;PA;ÓBIDOS;1505106
150510;5010;1998;PA;OBIDOS;1505106
150520;5037;1998;PA;OEIRAS DO PARA;1505205
150520;5037;2002;PA;OEIRAS DO PARA;1505205
150520;5037;2006;PA;OEIRAS DO PARÁ;1505205
150520;5037;2010;PA;OEIRAS DO PARÁ;1505205
150530;5053;1998;PA;ORIXIMINA;1505304
150530;5053;2002;PA;ORIXIMINA;1505304
150530;5053;2010;PA;ORIXIMINÁ;1505304
150530;5053;2006;PA;ORIXIMINÁ;1505304
150540;5070;2006;PA;OURÉM;1505403
150540;5070;2002;PA;OUREM;1505403
150540;5070;1998;PA;OUREM;1505403
150540;5070;2010;PA;OURÉM;1505403
150543;5959;2006;PA;OURILÂNDIA DO NORTE;1505437
150543;5959;1998;PA;OURILANDIA DO NORTE;1505437
150543;5959;2002;PA;OURILANDIA DO NORTE;1505437
150543;5959;2010;PA;OURILÂNDIA DO NORTE;1505437
150548;5916;2010;PA;PACAJÁ;1505486
150548;5916;2006;PA;PACAJÁ;1505486
150548;5916;1998;PA;PACAJA;1505486
150548;5916;2002;PA;PACAJA;1505486
150549;4162;2006;PA;PALESTINA DO PARÁ;1505494
150549;4162;2010;PA;PALESTINA DO PARÁ;1505494
150549;4162;2002;PA;PALESTINA DO PARA;1505494
150549;4162;1998;PA;PALESTINA DO PARA;1505494
150550;5096;1998;PA;PARAGOMINAS;1505502
150550;5096;2010;PA;PARAGOMINAS;1505502
150550;5096;2006;PA;PARAGOMINAS;1505502
150550;5096;2002;PA;PARAGOMINAS;1505502
150553;5835;2002;PA;PARAUAPEBAS;1505536
150553;5835;2010;PA;PARAUAPEBAS;1505536
150553;5835;1998;PA;PARAUAPEBAS;1505536
150553;5835;2006;PA;PARAUAPEBAS;1505536
150555;4308;2010;PA;PAU D'ARCO;1505551
150555;4308;2006;PA;PAU D'ARCO;1505551
150555;4308;1998;PA;PAU D'ARCO;1505551
150555;4308;2002;PA;PAU D'ARCO;1505551
150560;5118;2006;PA;PEIXE-BOI;1505601
150560;5118;2010;PA;PEIXE-BOI;1505601
150560;5118;2002;PA;PEIXE-BOI;1505601
150560;5118;1998;PA;PEIXE-BOI;1505601
150563;4782;2010;PA;PIÇARRA;1505635
150563;4782;2002;PA;PICARRA;1505635
150563;4782;1998;PA;PICARRA;1505635
150563;4782;2006;PA;PIÇARRA;1505635
150565;4626;1998;PA;PLACAS;1505650
150565;4626;2006;PA;PLACAS;1505650
150565;4626;2002;PA;PLACAS;1505650
150565;4626;2010;PA;PLACAS;1505650
150570;5134;2002;PA;PONTA DE PEDRAS;1505700
150570;5134;1998;PA;PONTA DE PEDRAS;1505700
150570;5134;2010;PA;PONTA DE PEDRAS;1505700
150570;5134;2006;PA;PONTA DE PEDRAS;1505700
150580;5150;2006;PA;PORTEL;1505809
150580;5150;2010;PA;PORTEL;1505809
150580;5150;2002;PA;PORTEL;1505809
150580;5150;1998;PA;PORTEL;1505809
150590;5177;2002;PA;PORTO DE MOZ;1505908
150590;5177;2006;PA;PORTO DE MOZ;1505908
150590;5177;2010;PA;PORTO DE MOZ;1505908
150590;5177;1998;PA;PORTO DE MOZ;1505908
150600;5193;2002;PA;PRAINHA;1506005
150600;5193;2006;PA;PRAINHA;1506005
150600;5193;1998;PA;PRAINHA;1506005
150600;5193;2010;PA;PRAINHA;1506005
150610;5215;1998;PA;PRIMAVERA;1506104
150610;5215;2010;PA;PRIMAVERA;1506104
150610;5215;2002;PA;PRIMAVERA;1506104
150610;5215;2006;PA;PRIMAVERA;1506104
150611;4685;2006;PA;QUATIPURU;1506112
150611;4685;2010;PA;QUATIPURU;1506112
150611;4685;2002;PA;QUATIPURU;1506112
150611;4685;1998;PA;QUATIPURU;1506112
150613;5673;1998;PA;REDENCAO;1506138
150613;5673;2002;PA;REDENCAO;1506138
150613;5673;2010;PA;REDENÇÃO;1506138
150613;5673;2006;PA;REDENÇÃO;1506138
150616;5690;2010;PA;RIO MARIA;1506161
150616;5690;1998;PA;RIO MARIA;1506161
150616;5690;2006;PA;RIO MARIA;1506161
150616;5690;2002;PA;RIO MARIA;1506161
150618;5738;2002;PA;RONDON DO PARA;1506187
150618;5738;2010;PA;RONDON DO PARÁ;1506187
150618;5738;1998;PA;RONDON DO PARA;1506187
150618;5738;2006;PA;RONDON DO PARÁ;1506187
150619;5894;2006;PA;RURÓPOLIS;1506195
150619;5894;1998;PA;RUROPOLIS;1506195
150619;5894;2002;PA;RUROPOLIS;1506195
150619;5894;2010;PA;RURÓPOLIS;1506195
150620;5231;1998;PA;SALINOPOLIS;1506203
150620;5231;2010;PA;SALINÓPOLIS;1506203
150620;5231;2006;PA;SALINÓPOLIS;1506203
150620;5231;2002;PA;SALINOPOLIS;1506203
150630;5258;1998;PA;SALVATERRA;1506302
150630;5258;2006;PA;SALVATERRA;1506302
150630;5258;2010;PA;SALVATERRA;1506302
150630;5258;2002;PA;SALVATERRA;1506302
150635;4243;2006;PA;SANTA BÁRBARA DO PARÁ;1506351
150635;4243;2002;PA;SANTA BARBARA DO PARA;1506351
150635;4243;1998;PA;SANTA BARBARA DO PARA;1506351
150635;4243;2010;PA;SANTA BÁRBARA DO PARÁ;1506351
150640;5274;2002;PA;SANTA CRUZ DO ARARI;1506401
150640;5274;2010;PA;SANTA CRUZ DO ARARI;1506401
150640;5274;2006;PA;SANTA CRUZ DO ARARI;1506401
150640;5274;1998;PA;SANTA CRUZ DO ARARI;1506401
150650;5290;2002;PA;SANTA IZABEL DO PARA;1506500
150650;5290;2010;PA;SANTA ISABEL DO PARÁ;1506500
150650;5290;2006;PA;SANTA IZABEL DO PARÁ;1506500
150650;5290;1998;PA;SANTA IZABEL DO PARA;1506500
150655;4146;2010;PA;SANTA LUZIA DO PARÁ;1506559
150655;4146;2002;PA;SANTA LUZIA DO PARA;1506559
150655;4146;2006;PA;SANTA LUZIA DO PARÁ;1506559
150655;4146;1998;PA;SANTA LUZIA DO PARA;1506559
150658;5991;2010;PA;SANTA MARIA DAS BARREIRAS;1506583
150658;5991;2006;PA;SANTA MARIA DAS BARREIRAS;1506583
150658;5991;2002;PA;SANTA MARIA DAS BARREIRAS;1506583
150658;5991;1998;PA;SANTA MARIA DAS BARREIRAS;1506583
150660;5312;2006;PA;SANTA MARIA DO PARÁ;1506609
150660;5312;2010;PA;SANTA MARIA DO PARÁ;1506609
150660;5312;1998;PA;SANTA MARIA DO PARA;1506609
150660;5312;2002;PA;SANTA MARIA DO PARA;1506609
150670;5339;1998;PA;SANTANA DO ARAGUAIA;1506708
150670;5339;2006;PA;SANTANA DO ARAGUAIA;1506708
150670;5339;2010;PA;SANTANA DO ARAGUAIA;1506708
150670;5339;2002;PA;SANTANA DO ARAGUAIA;1506708
150680;5355;2002;PA;SANTAREM;1506807
150680;5355;1998;PA;SANTAREM;1506807
150680;5355;2006;PA;SANTARÉM;1506807
150680;5355;2010;PA;SANTARÉM;1506807
150690;5371;2002;PA;SANTAREM NOVO;1506906
150690;5371;2010;PA;SANTARÉM NOVO;1506906
150690;5371;2006;PA;SANTARÉM NOVO;1506906
150690;5371;1998;PA;SANTAREM NOVO;1506906
150700;5398;2006;PA;SANTO ANTÔNIO DO TAUÁ;1507003
150700;5398;2010;PA;SANTO ANTÔNIO DO TAUÁ;1507003
150700;5398;2002;PA;SANTO ANTONIO DO TAUA;1507003
150700;5398;1998;PA;SANTO ANTONIO DO TAUA;1507003
150710;5410;1998;PA;SAO CAETANO DE ODIVELAS;1507102
150710;5410;2006;PA;SÃO CAETANO DE ODIVELAS;1507102
150710;5410;2002;PA;SAO CAETANO DE ODIVELAS;1507102
